row['acceleration_mean'], row['acceleration_stdev'], row['pitch1'],row['pitch2'],row['pitch3'],row['roll1'],row['roll2'],row['roll3'],row['sitting'],row['sittingdown'],row['standing'],row['standingup'],row['walking'],row['total_accel_sensor_1'],row['total_accel_sensor_2'],row['total_accel_sensor_4'
1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0
42,42,1,3,3,3,3,0,0,0,0,0,1,0,4,0
45,45,1,6,3,1,8,0,0,0,0,0,1,0,4,0
40,39,1,2,0,1,3,0,0,0,0,0,1,1,3,0
13,13,0,3,2,1,7,0,0,0,0,0,1,1,1,0
42,42,1,2,1,4,3,0,0,0,0,0,1,0,4,0
28,29,1,2,2,0,3,0,0,0,0,0,1,1,2,0
23,23,0,2,2,0,3,0,0,0,0,0,1,1,2,0
32,31,3,3,3,0,3,0,0,0,0,0,1,0,3,0
3,3,1,3,2,0,4,0,0,0,0,0,1,0,0,0
1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0
1,0,1,3,0,1,0,0,0,0,0,0,1,1,0,0
39,39,0,5,0,4,4,0,0,0,0,0,1,2,3,0
26,26,2,3,0,2,3,0,0,0,0,0,1,0,2,0
11,11,2,2,2,2,0,0,0,0,0,0,1,0,0,0
30,30,1,5,2,6,3,0,0,0,0,0,1,1,3,0
21,18,2,3,1,2,3,0,0,0,0,0,1,0,1,0
11,10,0,3,0,1,4,0,0,0,0,0,1,1,1,0
43,43,1,5,1,1,3,0,0,0,0,0,1,1,4,0
26,25,0,2,3,1,4,0,0,0,0,0,1,2,2,0
2,1,0,3,1,1,5,0,0,0,0,0,1,1,0,0
6,4,2,7,3,0,9,0,0,0,0,0,1,2,0,0
45,45,1,5,0,1,4,0,0,0,0,0,1,1,4,0
2,1,1,2,3,3,4,0,0,0,0,0,1,2,0,0
1,1,2,1,0,4,0,0,0,0,0,0,1,0,0,0
42,42,1,4,0,1,4,0,0,0,0,0,1,0,4,0
4,4,1,4,3,0,4,0,0,0,0,0,1,2,0,0
51,51,0,4,2,1,6,0,0,0,0,0,1,2,5,0
47,46,1,3,0,2,3,0,0,0,0,0,1,0,4,0
89,92,1,9,1,1,7,0,0,0,0,0,1,1,9,0
1,0,1,1,3,1,4,0,0,0,0,0,1,1,0,0
1,0,0,1,2,2,4,0,0,0,0,0,1,1,0,0
57,58,0,5,1,2,7,0,0,0,0,0,1,1,5,0
44,44,1,6,2,4,4,0,0,0,0,0,1,0,4,0
13,13,1,4,1,1,4,0,0,0,0,0,1,0,1,0
8,7,1,1,2,0,4,0,0,0,0,0,1,1,0,0
21,20,0,3,1,3,3,0,0,0,0,0,1,0,2,0
17,14,2,3,2,6,4,0,0,0,0,0,1,0,1,0
45,44,1,4,0,3,4,0,0,0,0,0,1,0,4,0
14,14,2,3,3,0,4,0,0,0,0,0,1,1,1,0
1,0,0,2,2,2,0,0,0,0,0,0,1,1,0,0
1,0,2,1,0,2,0,0,0,0,0,0,1,0,0,0
41,40,1,4,1,0,4,0,0,0,0,0,1,0,4,0
1,0,0,3,2,1,4,0,0,0,0,0,1,3,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
37,36,1,4,3,0,7,0,0,0,0,0,1,1,3,0
3,2,0,4,2,1,4,0,0,0,0,0,1,3,0,0
26,24,3,3,4,3,7,0,0,0,0,0,1,1,2,0
4,3,2,3,1,2,5,0,0,0,0,0,1,0,0,0
47,46,1,6,3,0,7,0,0,0,0,0,1,2,4,0
2,1,0,2,3,0,4,0,0,0,0,0,1,4,0,0
62,64,1,3,2,4,6,0,0,0,0,0,1,1,6,0
39,39,1,4,2,0,7,0,0,0,0,0,1,2,3,0
7,6,1,3,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,3,0,3,0,0,0,0,0,0,1,2,0,0
2,1,1,2,0,3,4,0,0,0,0,0,1,0,0,0
9,8,1,5,0,2,4,0,0,0,0,0,1,1,0,0
39,39,1,3,4,2,3,0,0,0,0,0,1,1,3,0
62,64,3,4,0,2,8,0,0,0,0,0,1,0,6,0
23,23,2,2,0,3,4,0,0,0,0,0,1,0,2,0
62,62,1,6,2,1,6,0,0,0,0,0,1,3,6,0
19,19,2,4,0,0,4,0,0,0,0,0,1,1,1,0
3,2,0,3,2,4,0,0,0,0,0,0,1,2,0,0
26,26,2,6,2,5,4,0,0,0,0,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,1,0,3,2,0,0,0,0,0,0,1,4,0,0
21,21,1,3,1,2,7,0,0,0,0,0,1,0,2,0
2,2,0,3,0,1,4,0,0,0,0,0,1,1,0,0
2,1,0,3,0,3,4,0,0,0,0,0,1,0,0,0
4,3,1,2,0,1,4,0,0,0,0,0,1,0,0,0
1,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0
33,33,1,2,1,1,3,0,0,0,0,0,1,1,3,0
22,21,1,4,2,1,6,0,0,0,0,0,1,1,2,0
0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,0
1,0,2,2,1,3,0,0,0,0,0,0,1,0,0,0
47,46,1,2,2,1,3,0,0,0,0,0,1,0,4,0
43,44,1,5,1,0,8,0,0,0,0,0,1,2,4,0
1,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0
36,36,1,4,1,2,6,0,0,0,0,0,1,1,3,0
40,40,1,6,0,4,7,0,0,0,0,0,1,0,4,0
3,2,1,3,1,1,4,0,0,0,0,0,1,3,0,0
68,69,1,4,2,0,6,0,0,0,0,0,1,0,6,0
1,0,1,1,1,4,0,0,0,0,0,0,1,0,0,0
6,4,2,2,1,5,7,0,0,0,0,0,1,0,0,0
30,29,2,5,2,0,4,0,0,0,0,0,1,0,2,0
2,1,1,3,3,2,0,0,0,0,0,0,1,2,0,0
2,1,1,2,3,9,4,0,0,0,0,0,1,2,0,0
4,2,1,4,3,2,4,0,0,0,0,0,1,7,0,0
32,32,1,4,3,4,4,0,0,0,0,0,1,0,3,0
41,41,4,5,0,4,3,0,0,0,0,0,1,0,4,0
2,0,1,3,2,0,5,0,0,0,0,0,1,3,0,0
28,26,1,5,3,2,7,0,0,0,0,0,1,5,2,0
4,4,4,1,2,5,0,0,0,0,0,0,1,0,0,0
1,0,1,4,3,5,0,0,0,0,0,0,1,2,0,0
28,24,2,2,0,2,4,0,0,0,0,0,1,0,2,0
6,5,3,2,3,0,7,1,0,0,0,0,1,1,0,0
14,13,1,2,0,4,4,0,0,0,0,0,1,4,1,0
1,0,1,2,1,1,0,0,0,0,0,0,1,0,0,0
12,10,2,1,4,4,7,0,0,0,0,0,1,3,1,0
0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0
42,43,0,4,2,2,4,0,0,0,0,0,1,0,4,0
66,66,0,9,3,2,6,0,0,0,0,0,1,1,6,0
0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
37,38,0,3,0,2,3,0,0,0,0,0,1,0,3,0
59,60,1,4,1,0,9,0,0,0,0,0,1,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
23,23,0,2,1,2,4,0,0,0,0,0,1,0,2,0
10,10,1,1,1,1,4,0,0,0,0,0,1,0,1,0
52,50,1,2,3,1,6,0,0,0,0,0,1,1,5,0
1,0,1,3,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,1,2,3,0,0,0,0,0,0,1,1,0,0
41,41,1,4,2,1,3,0,0,0,0,0,1,1,4,0
0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0
8,7,1,1,2,0,4,0,0,0,0,0,1,0,0,0
1,1,1,0,4,1,0,0,0,0,0,0,1,1,0,0
56,57,0,4,2,0,6,0,0,0,0,0,1,2,5,0
35,35,1,5,1,6,6,0,0,0,0,0,1,1,3,0
29,28,1,3,0,1,3,0,0,0,0,0,1,2,2,0
1,0,1,5,0,2,0,0,0,0,0,0,1,4,0,0
1,0,1,1,3,0,0,0,0,0,0,0,1,3,0,0
27,28,1,3,1,3,3,0,0,0,0,0,1,0,2,0
23,23,1,2,2,0,4,0,0,0,0,0,1,0,2,0
1,0,1,1,0,4,0,0,0,0,0,0,1,2,0,0
49,51,1,6,1,0,7,0,0,0,0,0,1,0,5,0
14,14,0,2,2,1,4,0,0,0,0,0,1,1,1,0
2,0,0,5,3,1,4,0,0,0,0,0,1,5,0,0
1,0,1,3,3,4,0,0,0,0,0,0,1,2,0,0
1,0,1,1,2,3,0,0,0,0,0,0,1,0,0,0
1,0,4,2,2,4,0,0,0,0,0,0,1,0,0,0
2,1,1,0,1,3,0,0,0,0,0,0,1,0,0,0
16,15,1,3,2,2,4,0,0,0,0,0,1,0,1,0
40,38,2,6,3,1,4,0,0,0,0,0,1,3,3,0
1,1,1,3,4,0,0,0,0,0,0,0,1,2,0,0
27,27,1,4,1,2,6,0,0,0,0,0,1,0,2,0
5,5,3,0,3,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,1,3,0,0,0,0,0,0,1,1,0,0
68,69,1,5,1,2,6,0,0,0,0,0,1,0,6,0
80,82,0,3,2,2,6,0,0,0,0,0,1,0,8,0
31,30,1,2,0,1,4,0,0,0,0,0,1,0,3,0
58,59,0,7,1,0,7,0,0,0,0,0,1,0,5,0
94,97,0,5,0,0,8,0,0,0,0,0,1,0,9,0
1,0,1,3,4,7,0,0,0,0,0,0,1,2,0,0
1,0,3,1,0,4,0,0,0,0,0,0,1,0,0,0
52,52,0,5,2,1,7,0,0,0,0,0,1,0,5,0
34,34,1,3,0,2,7,0,0,0,0,0,1,0,3,0
0,0,2,3,0,5,0,0,0,0,0,0,1,0,0,0
21,21,1,3,2,1,4,0,0,0,0,0,1,2,2,0
32,32,1,2,2,0,3,0,0,0,0,0,1,1,3,0
70,72,1,6,2,0,8,0,0,0,0,0,1,2,7,0
1,0,0,1,3,1,0,0,0,0,0,0,1,1,0,0
0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0
47,37,2,2,1,0,3,0,0,0,0,0,1,0,3,0
17,15,1,3,3,5,7,0,0,0,0,0,1,1,1,0
1,0,0,2,0,3,0,0,0,0,0,0,1,0,0,0
18,18,1,7,2,0,7,0,0,0,0,0,1,1,1,0
8,6,1,1,2,3,4,0,0,0,0,0,1,0,0,0
46,47,2,4,0,1,3,0,0,0,0,0,1,0,4,0
1,0,1,1,2,4,0,0,0,0,0,0,1,1,0,0
44,36,1,4,1,1,8,0,0,0,0,0,1,0,3,0
11,10,1,5,1,1,7,0,0,0,0,0,1,5,1,0
68,68,0,7,3,2,8,0,0,0,0,0,1,2,6,0
80,80,2,7,5,5,8,1,0,0,0,0,1,1,8,0
49,49,1,4,1,1,3,0,0,0,0,0,1,5,4,0
38,37,2,8,2,6,4,0,0,0,0,0,1,2,3,0
80,81,2,6,2,2,8,0,0,0,0,0,1,1,8,0
77,79,0,9,2,4,8,0,0,0,0,0,1,0,7,0
71,73,0,6,0,3,6,0,0,0,0,0,1,0,7,0
80,81,2,5,1,0,6,0,0,0,0,0,1,1,8,0
43,44,1,4,2,2,6,0,0,0,0,0,1,2,4,0
24,24,1,3,3,3,7,0,0,0,0,0,1,2,2,0
3,2,4,3,0,3,4,0,0,0,0,0,1,0,0,0
87,89,2,7,0,1,8,0,0,0,0,0,1,2,8,0
35,32,2,4,0,3,4,0,0,0,0,0,1,1,3,0
37,37,2,3,4,1,6,1,0,0,0,0,1,2,3,0
24,23,0,1,3,2,4,0,0,0,0,0,1,0,2,0
2,1,1,2,0,1,4,0,0,0,0,0,1,0,0,0
0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0
0,0,1,3,2,0,0,0,0,0,0,0,1,1,0,0
1,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
2,1,0,2,3,2,0,0,0,0,0,0,1,1,0,0
9,7,1,2,2,1,4,0,0,0,0,0,1,1,0,0
0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0
1,0,2,2,1,1,0,0,0,0,0,0,1,2,0,0
1,0,2,1,2,3,0,0,0,0,0,0,1,2,0,0
22,21,0,4,1,1,3,0,0,0,0,0,1,1,2,0
41,36,3,3,2,1,3,0,0,0,0,0,1,1,3,0
59,59,2,3,2,3,9,0,0,0,0,0,1,3,5,0
29,18,2,5,2,1,7,0,0,0,0,0,1,2,1,0
28,28,0,3,1,2,3,0,0,0,0,0,1,1,2,0
76,77,1,6,0,2,8,0,0,0,0,0,1,1,7,0
1,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0
10,8,1,1,3,1,4,0,0,0,0,0,1,0,0,0
1,1,1,4,4,0,7,0,0,0,0,0,1,2,0,0
1,0,1,2,1,3,0,0,0,0,0,0,1,0,0,0
1,1,1,1,3,0,0,0,0,0,0,0,1,2,0,0
38,37,1,3,0,2,6,0,0,0,0,0,1,0,3,0
27,27,2,3,0,2,4,0,0,0,0,0,1,0,2,0
39,36,1,4,4,4,3,0,0,0,0,0,1,3,3,0
51,43,2,4,3,2,4,0,0,0,0,0,1,0,4,0
71,73,1,8,2,0,8,0,0,0,0,0,1,1,7,0
34,34,1,2,3,3,3,0,0,0,0,0,1,0,3,0
41,40,2,5,0,1,9,0,0,0,0,0,1,0,4,0
2,1,1,2,1,0,4,0,0,0,0,0,1,1,0,0
2,1,0,4,2,4,0,0,0,0,0,0,1,2,0,0
33,32,0,3,2,2,3,0,0,0,0,0,1,4,3,0
57,57,1,3,1,3,7,0,0,0,0,0,1,1,5,0
83,80,1,6,1,6,6,0,0,0,0,0,1,1,8,0
20,19,1,4,2,0,7,0,0,0,0,0,1,0,1,0
25,25,2,3,2,2,4,0,0,0,0,0,1,1,2,0
19,18,1,3,1,2,7,0,0,0,0,0,1,1,1,0
46,43,1,5,3,1,6,0,0,0,0,0,1,1,4,0
60,62,1,5,1,3,6,0,0,0,0,0,1,0,6,0
65,66,1,4,1,2,8,0,0,0,0,0,1,0,6,0
73,74,0,5,2,2,6,0,0,0,0,0,1,1,7,0
76,77,3,5,1,1,6,0,0,0,0,0,1,1,7,0
68,69,2,4,0,4,6,0,0,0,0,0,1,0,6,0
63,63,3,4,2,1,8,0,0,0,0,0,1,3,6,0
86,87,1,8,0,4,8,0,0,0,0,0,1,0,8,0
76,69,2,5,1,2,6,0,0,0,0,0,1,1,7,0
75,76,2,4,1,1,6,0,0,0,0,0,1,1,7,0
11,9,0,2,3,3,4,0,0,0,0,0,1,4,0,0
43,35,2,3,1,4,3,0,0,0,0,0,1,0,3,0
12,12,2,2,1,6,0,0,0,0,0,0,1,0,0,0
36,34,1,4,2,5,3,0,0,0,0,0,1,6,3,0
58,58,1,6,2,0,7,1,0,0,0,0,1,4,5,0
76,77,0,6,4,0,7,0,0,0,0,0,1,3,7,0
99,99,0,8,5,1,8,0,0,0,0,0,1,4,9,0
1,1,1,6,3,0,0,0,0,0,0,0,1,2,0,0
44,43,2,6,3,0,9,0,0,0,0,0,1,3,4,0
6,6,1,3,1,7,0,0,0,0,0,0,1,0,0,0
6,5,2,3,1,2,4,0,0,0,0,0,1,0,0,0
82,81,5,6,1,4,6,0,0,0,0,0,1,0,8,0
83,82,6,5,2,5,6,0,0,0,0,0,1,0,8,0
81,82,4,6,1,3,7,0,0,0,0,0,1,0,8,0
85,87,1,9,1,1,8,0,0,0,0,0,1,1,8,0
63,63,1,8,2,0,8,1,0,0,0,0,1,2,6,0
45,44,1,4,3,1,3,1,0,0,0,0,1,1,4,0
47,46,3,5,0,3,7,0,0,0,0,0,1,0,4,0
78,78,2,9,0,5,6,0,0,0,0,0,1,0,7,0
45,46,1,7,1,3,4,0,0,0,0,0,1,0,4,0
2,1,1,1,2,6,0,0,0,0,0,0,1,0,0,0
2,1,3,3,1,5,0,0,0,0,0,0,1,0,0,0
21,18,1,2,4,5,3,1,0,0,0,0,1,3,1,0
28,27,0,2,0,2,3,0,0,0,0,0,1,2,2,0
42,39,0,5,4,6,3,0,0,0,0,0,1,3,4,0
1,0,1,0,3,3,0,0,0,0,0,0,1,2,0,0
0,0,1,0,2,3,0,0,0,0,0,0,1,1,0,0
0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0
1,0,1,0,3,3,0,0,0,0,0,0,1,1,0,0
1,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,1,1,0,0,0,0,0,0,1,2,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2,2,1,1,0,3,0,0,0,0,0,0,1,0,0,0
4,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0
0,0,2,3,2,0,0,0,0,0,0,0,1,2,0,0
1,0,0,2,3,2,0,0,0,0,0,0,1,1,0,0
2,1,1,0,4,1,0,0,0,0,0,0,1,2,0,0
1,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0
2,1,0,1,3,3,0,0,0,0,0,0,1,4,0,0
2,1,2,0,1,6,0,0,0,0,0,0,1,0,0,0
1,0,5,1,2,6,0,0,0,0,0,0,1,1,0,0
3,3,3,4,1,5,0,0,0,0,0,0,1,0,0,0
1,0,2,1,2,3,0,0,0,0,0,0,1,0,0,0
0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0
0,0,1,3,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0
2,1,1,2,1,0,0,0,0,0,0,0,1,3,0,0
12,11,0,3,1,0,0,0,0,0,0,0,1,1,0,0
1,0,1,2,3,0,0,0,0,0,0,0,1,1,0,0
0,0,1,2,1,0,0,0,0,0,0,0,1,2,0,0
1,1,2,2,3,0,0,1,0,0,0,0,1,2,0,0
0,0,0,3,3,0,0,0,0,0,0,0,1,2,0,0
0,0,0,1,3,1,0,0,0,0,0,0,1,2,0,0
1,0,1,0,3,1,0,1,0,0,0,0,1,1,0,0
0,0,1,4,1,0,0,0,0,0,0,0,1,2,0,0
2,1,1,2,0,0,0,0,0,0,0,0,1,1,0,0
1,0,2,2,3,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,2,0,0,1,0,0,0,0,1,2,0,0
1,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0
1,0,1,1,3,2,0,0,0,0,0,0,1,0,0,0
0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0
1,0,2,1,1,1,0,0,0,0,0,0,1,1,0,0
0,0,0,2,3,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0
1,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0
1,0,3,1,0,2,0,0,0,0,0,0,1,0,0,0
1,0,0,0,2,2,0,0,0,0,0,0,1,1,0,0
1,0,0,1,1,2,0,0,0,0,0,0,1,3,0,0
0,0,1,0,2,2,0,0,0,0,0,0,1,0,0,0
3,2,1,3,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0
1,0,1,1,1,3,0,0,0,0,0,0,1,0,0,0
4,4,2,2,2,2,0,0,0,0,0,0,1,0,0,0
0,0,3,2,0,0,0,0,0,0,0,0,1,2,0,0
1,1,1,1,2,0,0,0,0,0,0,0,1,1,0,0
1,0,0,3,3,5,0,0,0,0,0,0,1,1,0,0
1,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0
1,0,0,2,3,6,0,0,0,0,0,0,1,1,0,0
2,1,1,0,3,1,0,0,0,0,0,0,1,1,0,0
1,0,0,3,2,2,0,0,0,0,0,0,1,4,0,0
2,1,1,0,5,1,0,0,0,0,0,0,1,4,0,0
2,1,1,2,2,4,0,0,0,0,0,0,1,0,0,0
4,3,2,2,4,7,0,0,0,0,0,0,1,1,0,0
1,1,1,0,4,5,0,0,0,0,0,0,1,2,0,0
1,0,0,0,3,2,0,0,0,0,0,0,1,3,0,0
3,2,2,1,3,4,0,0,0,0,0,0,1,3,0,0
2,1,2,2,1,7,0,0,0,0,0,0,1,1,0,0
2,0,0,3,3,6,0,0,0,0,0,0,1,2,0,0
1,0,0,1,2,1,0,0,0,0,0,0,1,3,0,0
0,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0
0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0
2,2,2,0,0,6,0,0,0,0,0,0,1,0,0,0
10,10,3,1,1,4,0,0,0,0,0,0,1,0,0,0
2,2,2,2,0,6,0,0,0,0,0,0,1,0,0,0
1,1,1,0,2,1,0,0,0,0,0,0,1,1,0,0
6,6,1,3,1,1,0,0,0,0,0,0,1,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0
5,4,0,1,1,2,0,0,0,0,0,0,1,2,0,0
0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0
5,4,1,3,1,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,2,2,0,0,0,0,0,0,1,1,0,0
1,1,3,3,2,6,0,0,0,0,0,0,1,0,0,0
2,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0
14,14,1,3,0,2,3,0,0,0,0,0,1,1,1,0
1,0,1,1,0,3,0,0,0,0,0,0,1,3,0,0
1,0,1,0,3,3,0,0,0,0,0,0,1,2,0,0
1,0,1,1,3,6,0,0,0,0,0,0,1,3,0,0
8,8,2,2,1,5,0,0,0,0,0,0,1,0,0,0
1,0,4,4,0,3,0,0,0,0,0,0,1,0,0,0
0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0
2,0,1,0,5,5,0,0,0,0,0,0,1,0,0,0
1,1,2,2,2,5,0,0,0,0,0,0,1,0,0,0
9,8,4,1,1,6,0,0,0,0,0,0,1,0,0,0
1,0,1,4,2,7,0,0,0,0,0,0,1,1,0,0
2,1,1,2,4,0,0,0,0,0,0,0,1,4,0,0
4,4,1,6,1,1,0,0,0,0,0,0,1,0,0,0
7,7,3,3,2,3,0,0,0,0,0,0,1,1,0,0
7,6,2,4,1,7,0,0,0,0,0,0,1,0,0,0
1,0,0,2,2,1,0,0,0,0,0,0,1,7,0,0
4,3,2,3,0,1,0,0,0,0,0,0,1,0,0,0
8,8,2,1,3,3,0,0,0,0,0,0,1,0,0,0
6,6,2,2,3,1,0,0,0,0,0,0,1,0,0,0
11,11,2,4,3,0,0,0,0,0,0,0,1,0,0,0
1,0,2,3,1,0,0,0,0,0,0,0,1,1,0,0
32,32,1,2,1,2,3,0,0,0,0,0,1,0,3,0
1,0,1,1,4,4,0,0,0,0,0,0,1,1,0,0
1,0,1,2,4,2,0,0,0,0,0,0,1,2,0,0
1,0,0,1,4,2,0,0,0,0,0,0,1,6,0,0
1,0,3,2,3,3,0,0,0,0,0,0,1,0,0,0
1,1,2,0,2,2,0,0,0,0,0,0,1,0,0,0
0,0,2,1,0,3,0,0,0,0,0,0,1,0,0,0
0,0,0,2,2,1,0,0,0,0,0,0,1,0,0,0
0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
4,3,1,2,1,1,0,0,0,0,0,0,1,1,0,0
1,0,2,1,3,0,0,0,0,0,0,0,1,1,0,0
1,0,1,2,1,3,0,0,0,0,0,0,1,1,0,0
1,0,2,3,2,1,0,0,0,0,0,0,1,1,0,0
0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0
1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
1,0,1,1,2,1,0,0,0,0,0,0,1,1,0,0
15,14,0,2,2,2,4,0,0,0,0,0,1,3,1,0
1,0,2,0,0,3,0,0,0,0,0,0,1,0,0,0
1,0,1,1,0,3,0,0,0,0,0,0,1,2,0,0
28,22,1,3,1,3,6,0,0,0,0,0,1,1,2,0
20,16,2,1,1,2,3,0,0,0,0,0,1,0,1,0
0,0,1,1,2,0,0,0,0,0,0,0,1,2,0,0
1,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0
1,0,2,2,2,0,0,0,0,0,0,0,1,1,0,0
1,0,0,1,3,1,0,0,0,0,0,0,1,4,0,0
2,0,0,0,3,2,0,0,0,0,0,0,1,4,0,0
2,1,2,2,0,3,0,0,0,0,0,0,1,0,0,0
1,0,2,2,3,2,0,0,0,0,0,0,1,0,0,0
1,0,3,1,0,2,0,0,0,0,0,0,1,1,0,0
8,8,2,2,1,3,0,0,0,0,0,0,1,0,0,0
1,1,2,1,0,3,0,0,0,0,0,0,1,0,0,0
1,1,3,1,1,5,0,0,0,0,0,0,1,0,0,0
13,13,2,3,1,6,0,0,0,0,0,0,1,0,0,0
6,5,4,3,2,6,0,0,0,0,0,0,1,0,0,0
1,0,2,1,2,5,0,0,0,0,0,0,1,1,0,0
1,0,1,2,2,5,0,0,0,0,0,0,1,0,0,0
3,2,2,3,4,3,0,0,0,0,0,0,1,2,0,0
2,1,0,1,1,2,0,0,0,0,0,0,1,2,0,0
2,1,2,1,0,7,0,0,0,0,0,0,1,1,0,0
1,1,3,1,0,2,0,0,0,0,0,0,1,0,0,0
6,5,1,1,1,1,0,0,0,0,0,0,1,1,0,0
34,33,2,3,2,0,3,1,0,0,0,0,1,2,3,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
30,30,1,4,0,0,3,0,0,0,0,0,1,1,3,0
1,0,1,1,2,3,0,0,0,0,0,0,1,1,0,0
1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
38,38,1,2,1,4,3,0,0,0,0,0,1,0,3,0
6,6,2,1,2,2,0,0,0,0,0,0,1,0,0,0
6,5,2,2,1,1,4,0,0,0,0,0,1,0,0,0
17,17,1,6,4,1,4,0,0,0,0,0,1,1,1,0
70,72,1,5,0,4,6,0,0,0,0,0,1,1,7,0
2,1,0,2,3,2,4,0,0,0,0,0,1,2,0,0
1,0,1,0,3,1,0,0,0,0,0,0,1,4,0,0
51,51,1,4,3,0,6,0,0,0,0,0,1,1,5,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0
2,1,2,4,4,1,0,0,0,0,0,0,1,2,0,0
2,1,1,2,2,1,0,0,0,0,0,0,1,3,0,0
49,48,0,6,4,2,6,0,0,0,0,0,1,2,4,0
43,43,0,5,1,3,3,0,0,0,0,0,1,1,4,0
1,0,3,1,3,5,0,0,0,0,0,0,1,0,0,0
1,0,2,1,1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,3,1,0,0,0,0,0,0,1,4,0,0
2,1,2,3,0,1,0,0,0,0,0,0,1,2,0,0
1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0
1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0
4,3,1,4,3,6,4,0,0,0,0,0,1,2,0,0
3,3,1,0,2,2,0,0,0,0,0,0,1,0,0,0
1,0,1,1,3,4,0,1,0,0,0,0,1,1,0,0
1,0,2,1,1,3,0,0,0,0,0,0,1,0,0,0
4,3,4,1,0,5,4,0,0,0,0,0,1,0,0,0
11,11,1,3,3,0,0,0,0,0,0,0,1,0,0,0
20,19,1,3,3,0,4,0,0,0,0,0,1,2,1,0
79,79,0,7,1,3,6,0,0,0,0,0,1,1,7,0
0,0,0,2,3,1,0,0,0,0,0,0,1,1,0,0
1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0
38,39,2,2,2,0,3,0,0,0,0,0,1,1,3,0
0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
0,0,1,1,2,0,0,0,0,0,0,0,1,1,0,0
